"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.718638640971312,0.498980547069911,0.86648830149848,"Pt9E2"
"Friend","ACC",0.362785031243312,0.150040979485758,0.529117394941759,"Pt9E2"
"Friend","d Prime",0.267129599938952,-0.0530097982075211,0.631238125241344,"Pt9E2"
"Friend","Efficiency",0.645400640335047,0.363290767773309,0.845727634689522,"Pt9E2"
"Friend","ezDDM v",0.492777436869941,0.283185894619032,0.674043033505044,"Pt9E2"
"Friend","ezDDM z",0.190755980592067,-0.0337567910709637,0.464925716783137,"Pt9E2"
"Friend","rwDDM v",0.313947732413825,0.033315674628454,0.562257248917723,"Pt9E2"
"Friend","rwDDM z",-0.118111556085555,-0.466572373767275,0.19790010993683,"Pt9E2"
"None","RT",0.501843445095208,0.233265950732439,0.67763149982156,"Pt9E2"
"None","ACC",0.743166869865945,0.612003247872411,0.841374539874404,"Pt9E2"
"None","d Prime",0.4231421613253,0.186187171976082,0.688307060209503,"Pt9E2"
"None","Efficiency",0.975990803078838,0.927212943892282,0.991265769108668,"Pt9E2"
"None","ezDDM v",0.643827870828177,0.543921744217671,0.732548552528157,"Pt9E2"
"None","ezDDM z",0.228403047975994,-0.129226724160291,0.429483637264077,"Pt9E2"
"None","rwDDM v",0.528864076211384,0.393987522778739,0.735657106727259,"Pt9E2"
"None","rwDDM z",0.0394739630333487,-0.231037498349067,0.361657488497298,"Pt9E2"
