"Target","Indice","Method","r","Paper_ID"
"Father","RT","First-Second",0.573280617798577,"Pn13E3"
"Father","RT","Odd-Even",0.70242745131686,"Pn13E3"
"Father","RT","Permuted",0.561552753686566,"Pn13E3"
"Father","ACC","First-Second",0.380334648808694,"Pn13E3"
"Father","ACC","Odd-Even",0.0646992266823059,"Pn13E3"
"Father","ACC","Permuted",-0.207141815928936,"Pn13E3"
"Father","d Prime","First-Second",0.306650879097795,"Pn13E3"
"Father","d Prime","Odd-Even",0.549892274202797,"Pn13E3"
"Father","d Prime","Permuted",0.0577673567236567,"Pn13E3"
"Father","Efficiency","First-Second",0.573465312761503,"Pn13E3"
"Father","Efficiency","Odd-Even",0.483504598521056,"Pn13E3"
"Father","Efficiency","Permuted",0.27481717039003,"Pn13E3"
"Father","ezDDM v","First-Second",0.256547941341005,"Pn13E3"
"Father","ezDDM v","Odd-Even",0.270878445171645,"Pn13E3"
"Father","ezDDM v","Permuted",0.261566578965714,"Pn13E3"
"Father","ezDDM z","First-Second",-0.0470846960688129,"Pn13E3"
"Father","ezDDM z","Odd-Even",0.0321732517437429,"Pn13E3"
"Father","ezDDM z","Permuted",-0.109984043937727,"Pn13E3"
"Father","rwDDM v","First-Second",0.329732539754797,"Pn13E3"
"Father","rwDDM v","Odd-Even",0.246876358217858,"Pn13E3"
"Father","rwDDM v","Permuted",0.196059667783504,"Pn13E3"
"Father","rwDDM z","First-Second",0.243323656140292,"Pn13E3"
"Father","rwDDM z","Odd-Even",0.373551369367389,"Pn13E3"
"Father","rwDDM z","Permuted",0.118479099034435,"Pn13E3"
"Stranger","RT","First-Second",0.726666201852335,"Pn13E3"
"Stranger","RT","Odd-Even",0.673543930701538,"Pn13E3"
"Stranger","RT","Permuted",0.63563109542997,"Pn13E3"
"Stranger","ACC","First-Second",0.31557539175847,"Pn13E3"
"Stranger","ACC","Odd-Even",0.441337480764975,"Pn13E3"
"Stranger","ACC","Permuted",0.357630078315282,"Pn13E3"
"Stranger","d Prime","First-Second",0.11278559973079,"Pn13E3"
"Stranger","d Prime","Odd-Even",0.466066376584601,"Pn13E3"
"Stranger","d Prime","Permuted",0.0761264854466115,"Pn13E3"
"Stranger","Efficiency","First-Second",0.549277098423455,"Pn13E3"
"Stranger","Efficiency","Odd-Even",0.689093111027081,"Pn13E3"
"Stranger","Efficiency","Permuted",0.470167623426493,"Pn13E3"
"Stranger","ezDDM v","First-Second",0.172975788203746,"Pn13E3"
"Stranger","ezDDM v","Odd-Even",0.605911188401253,"Pn13E3"
"Stranger","ezDDM v","Permuted",0.355324529044457,"Pn13E3"
"Stranger","ezDDM z","First-Second",0.081310599259633,"Pn13E3"
"Stranger","ezDDM z","Odd-Even",0.0883386526207559,"Pn13E3"
"Stranger","ezDDM z","Permuted",0.133535017228979,"Pn13E3"
"Stranger","rwDDM v","First-Second",0.245623701121206,"Pn13E3"
"Stranger","rwDDM v","Odd-Even",0.379577463141714,"Pn13E3"
"Stranger","rwDDM v","Permuted",0.236103677520831,"Pn13E3"
"Stranger","rwDDM z","First-Second",0.0602693783786072,"Pn13E3"
"Stranger","rwDDM z","Odd-Even",0.125469756410634,"Pn13E3"
"Stranger","rwDDM z","Permuted",0.00819892634436104,"Pn13E3"
